timestamp,open,high,low,close,volume
2025-10-20 04:00:00+00:00,443.4,449.64,440.75,447.46,1314990.0
2025-10-21 04:00:00+00:00,445.65,449.125,442.1,442.53,1077251.0
2025-10-22 04:00:00+00:00,443.445,445.38,429.13,438.92,850751.0
2025-10-23 04:00:00+00:00,419.79,449.39,414.0,449.01,1632595.0
2025-10-24 04:00:00+00:00,447.24,451.66,430.27,433.67,1074976.0
2025-10-27 04:00:00+00:00,439.825,460.12,438.76,452.33,2293267.0
2025-10-28 04:00:00+00:00,454.71,467.0,451.97,460.6,1515692.0
2025-10-29 04:00:00+00:00,462.605,465.03,452.755,461.36,622518.0
2025-10-30 04:00:00+00:00,451.08,455.04,439.75,440.06,800002.0
2025-10-31 04:00:00+00:00,446.705,458.0,443.84,456.51,1720150.0
2025-11-03 05:00:00+00:00,456.085,473.68,453.91,468.23,977541.0
2025-11-04 05:00:00+00:00,454.49,460.145,443.815,443.97,941339.0
2025-11-05 05:00:00+00:00,451.995,466.26,440.77,462.2,1001334.0
2025-11-06 05:00:00+00:00,461.9,467.44,435.26,445.895,1539961.0
2025-11-07 05:00:00+00:00,437.92,437.955,421.9,429.39,1449932.0
2025-11-10 05:00:00+00:00,439.63,449.655,433.44,445.21,1206094.0
2025-11-11 05:00:00+00:00,439.5,442.41,432.485,439.47,904385.0
2025-11-12 05:00:00+00:00,442.105,442.22,426.605,430.625,577958.0
2025-11-13 05:00:00+00:00,423.175,424.36,396.535,401.94,1645067.0
2025-11-14 05:00:00+00:00,386.18,412.17,382.83,404.32,1192698.0
2025-11-17 05:00:00+00:00,398.86,423.94,398.86,409.02,1069142.0
2025-11-18 05:00:00+00:00,405.315,408.8,393.84,401.12,1158968.0
2025-11-19 05:00:00+00:00,406.18,411.67,398.63,404.07,867808.0
